Wiek;Płeć;5 km Czas;Czas
22.0;M;1800.0;7626.0
38.0;M;1595.0;7626.0
31.0;M;1633.0;7626.0
43.0;K;1691.0;7626.0
61.0;M;1771.0;7626.0
;M;1690.0;7628.0
;M;1799.0;7628.0
24.0;M;1706.0;7628.0
60.0;M;1730.0;7629.0
49.0;M;1711.0;7629.0
30.0;K;1792.0;7629.0
43.0;M;1668.0;7631.0
44.0;M;1760.0;7631.0
62.0;M;1802.0;7631.0
45.0;M;1710.0;7632.0
49.0;K;1611.0;7633.0
24.0;K;1690.0;7633.0
44.0;M;1741.0;7634.0
40.0;M;1727.0;7634.0
38.0;K;1719.0;7634.0
40.0;K;1734.0;7634.0
36.0;M;1697.0;7634.0
37.0;M;1752.0;7635.0
27.0;M;1579.0;7635.0
39.0;K;1771.0;7635.0
45.0;K;1614.0;7636.0
39.0;K;1725.0;7636.0
28.0;K;1773.0;7637.0
41.0;K;1730.0;7637.0
35.0;K;1734.0;7637.0
60.0;M;1819.0;7637.0
50.0;M;1655.0;7637.0
46.0;M;1592.0;7637.0
23.0;M;1823.0;7638.0
43.0;K;1734.0;7638.0
;K;1743.0;7638.0
51.0;K;1837.0;7638.0
38.0;M;1828.0;7638.0
49.0;M;1759.0;7638.0
39.0;M;1622.0;7639.0
27.0;M;1920.0;7639.0
41.0;K;1838.0;7639.0
36.0;M;1746.0;7639.0
29.0;M;1704.0;7640.0
48.0;K;1808.0;7640.0
53.0;K;1848.0;7640.0
36.0;M;1563.0;7640.0
40.0;M;1744.0;7640.0
23.0;M;1836.0;7641.0
53.0;M;1753.0;7641.0
32.0;M;1709.0;7642.0
61.0;M;1833.0;7642.0
36.0;K;1753.0;7643.0
26.0;M;1836.0;7643.0
43.0;M;1779.0;7643.0
28.0;M;1674.0;7643.0
48.0;M;1586.0;7644.0
42.0;M;1762.0;7644.0
35.0;M;1743.0;7644.0
52.0;K;1850.0;7644.0
39.0;K;1722.0;7644.0
38.0;M;1715.0;7646.0
44.0;M;1843.0;7646.0
41.0;M;1667.0;7646.0
30.0;M;1704.0;7646.0
45.0;M;1761.0;7646.0
33.0;K;1719.0;7646.0
48.0;M;1824.0;7647.0
32.0;M;1667.0;7647.0
27.0;K;1720.0;7648.0
38.0;K;1888.0;7648.0
43.0;M;1751.0;7648.0
35.0;K;1726.0;7648.0
48.0;M;1942.0;7648.0
46.0;M;1687.0;7649.0
30.0;M;1693.0;7649.0
32.0;M;1772.0;7649.0
46.0;M;1816.0;7649.0
26.0;M;1727.0;7649.0
24.0;K;1834.0;7649.0
28.0;M;1635.0;7649.0
42.0;M;1838.0;7650.0
31.0;K;1765.0;7650.0
26.0;M;1637.0;7651.0
43.0;K;1638.0;7651.0
47.0;M;1697.0;7651.0
29.0;K;1755.0;7651.0
25.0;K;1858.0;7651.0
45.0;M;1719.0;7652.0
26.0;M;1834.0;7652.0
30.0;K;1837.0;7652.0
44.0;K;1846.0;7653.0
38.0;K;1733.0;7653.0
44.0;M;1783.0;7653.0
43.0;K;1756.0;7653.0
37.0;M;1782.0;7653.0
42.0;M;1690.0;7654.0
40.0;M;1679.0;7654.0
22.0;K;1786.0;7655.0
50.0;M;;7655.0
31.0;M;1618.0;7655.0
51.0;M;1761.0;7656.0
51.0;M;1776.0;7656.0
22.0;K;1752.0;7656.0
34.0;M;1689.0;7656.0
32.0;M;1644.0;7657.0
40.0;K;1778.0;7657.0
27.0;K;1838.0;7657.0
38.0;K;1726.0;7658.0
51.0;M;1792.0;7659.0
35.0;M;1629.0;7659.0
40.0;K;1694.0;7659.0
46.0;M;1803.0;7660.0
35.0;M;1840.0;7661.0
57.0;M;1840.0;7661.0
32.0;K;1829.0;7661.0
47.0;K;1737.0;7662.0
25.0;K;1894.0;7662.0
34.0;M;1742.0;7662.0
52.0;M;1668.0;7663.0
44.0;K;1718.0;7663.0
31.0;M;1623.0;7663.0
43.0;M;1790.0;7663.0
47.0;K;1717.0;7663.0
42.0;M;1828.0;7664.0
45.0;M;1854.0;7664.0
52.0;M;1750.0;7664.0
25.0;M;1800.0;7665.0
23.0;M;1612.0;7665.0
42.0;M;1750.0;7665.0
;K;1869.0;7666.0
38.0;K;1818.0;7666.0
;K;1784.0;7666.0
28.0;M;1786.0;7666.0
45.0;K;1719.0;7666.0
41.0;M;1806.0;7666.0
39.0;K;1752.0;7667.0
45.0;M;1804.0;7667.0
40.0;M;1727.0;7668.0
45.0;K;1801.0;7668.0
32.0;M;1702.0;7668.0
50.0;M;1706.0;7669.0
26.0;K;1871.0;7670.0
36.0;M;1769.0;7670.0
51.0;K;1712.0;7670.0
26.0;K;1871.0;7671.0
21.0;M;1677.0;7672.0
44.0;K;1684.0;7672.0
38.0;M;1571.0;7672.0
47.0;M;1738.0;7672.0
31.0;M;1805.0;7672.0
49.0;K;1874.0;7673.0
30.0;K;1698.0;7673.0
40.0;M;1816.0;7673.0
48.0;M;1714.0;7674.0
35.0;K;1845.0;7674.0
31.0;K;1874.0;7674.0
53.0;M;1675.0;7674.0
36.0;M;1717.0;7675.0
29.0;K;1819.0;7675.0
23.0;M;1702.0;7675.0
34.0;M;1694.0;7675.0
64.0;M;1685.0;7676.0
52.0;M;1820.0;7676.0
26.0;M;1839.0;7676.0
28.0;M;1801.0;7676.0
55.0;M;1801.0;7676.0
40.0;M;1824.0;7677.0
43.0;K;1727.0;7677.0
32.0;M;1798.0;7677.0
40.0;K;1852.0;7678.0
33.0;M;1752.0;7678.0
38.0;M;1644.0;7678.0
41.0;K;1813.0;7678.0
45.0;K;1780.0;7678.0
39.0;M;1747.0;7678.0
63.0;M;1760.0;7679.0
24.0;M;1846.0;7679.0
41.0;K;1776.0;7679.0
63.0;M;1761.0;7679.0
37.0;M;1814.0;7679.0
48.0;K;1711.0;7680.0
23.0;K;1840.0;7680.0
22.0;M;1879.0;7681.0
39.0;K;1780.0;7681.0
22.0;K;1883.0;7682.0
21.0;M;1883.0;7682.0
52.0;M;1848.0;7682.0
28.0;K;1779.0;7682.0
54.0;M;1875.0;7683.0
44.0;M;1766.0;7683.0
36.0;M;1727.0;7685.0
44.0;K;1762.0;7685.0
27.0;M;1675.0;7685.0
36.0;M;1808.0;7685.0
42.0;K;1662.0;7686.0
38.0;M;1699.0;7686.0
32.0;K;1723.0;7687.0
50.0;K;1903.0;7688.0
41.0;M;1804.0;7688.0
35.0;K;1831.0;7689.0
48.0;M;1766.0;7689.0
26.0;K;1796.0;7689.0
43.0;K;1757.0;7690.0
43.0;M;1748.0;7690.0
45.0;M;1833.0;7690.0
52.0;M;1743.0;7690.0
41.0;M;1662.0;7691.0
40.0;M;1863.0;7691.0
52.0;M;1751.0;7692.0
46.0;M;1841.0;7693.0
51.0;M;1836.0;7694.0
38.0;K;1761.0;7694.0
29.0;M;1891.0;7695.0
36.0;M;1803.0;7695.0
38.0;M;1861.0;7695.0
42.0;K;1776.0;7696.0
54.0;M;1618.0;7696.0
50.0;M;1737.0;7696.0
;K;1852.0;7696.0
50.0;K;1808.0;7696.0
55.0;M;1758.0;7697.0
45.0;M;1807.0;7697.0
25.0;K;1774.0;7697.0
31.0;M;1769.0;7698.0
55.0;K;1646.0;7698.0
41.0;K;1551.0;7698.0
48.0;M;1831.0;7698.0
32.0;M;1732.0;7699.0
43.0;M;1807.0;7700.0
43.0;M;1863.0;7700.0
40.0;M;1675.0;7700.0
42.0;M;1767.0;7700.0
34.0;M;1606.0;7700.0
37.0;M;1803.0;7701.0
35.0;M;1808.0;7701.0
41.0;M;1809.0;7701.0
39.0;M;1671.0;7701.0
34.0;M;1788.0;7701.0
26.0;M;1765.0;7702.0
51.0;M;1720.0;7702.0
36.0;M;1812.0;7702.0
36.0;M;1736.0;7702.0
39.0;M;1785.0;7702.0
36.0;M;1636.0;7702.0
48.0;M;1813.0;7702.0
39.0;K;1990.0;7703.0
51.0;K;1699.0;7703.0
47.0;M;1755.0;7703.0
55.0;K;1802.0;7703.0
40.0;M;1679.0;7704.0
40.0;M;1806.0;7704.0
27.0;M;1930.0;7704.0
37.0;M;1722.0;7705.0
34.0;K;1764.0;7705.0
48.0;M;1712.0;7706.0
33.0;K;1712.0;7707.0
46.0;M;1644.0;7707.0
29.0;M;1687.0;7707.0
26.0;M;1807.0;7707.0
38.0;M;1749.0;7708.0
47.0;M;1913.0;7710.0
41.0;M;1815.0;7711.0
47.0;M;1835.0;7711.0
25.0;K;1810.0;7711.0
61.0;M;1732.0;7711.0
36.0;M;1740.0;7712.0
31.0;M;1768.0;7712.0
45.0;M;1727.0;7712.0
32.0;K;1842.0;7713.0
40.0;M;1732.0;7714.0
47.0;M;1701.0;7714.0
46.0;K;1800.0;7714.0
36.0;K;1705.0;7714.0
26.0;K;1826.0;7714.0
25.0;M;1740.0;7714.0
49.0;M;1871.0;7714.0
43.0;M;1773.0;7715.0
42.0;M;1599.0;7715.0
34.0;M;1847.0;7716.0
24.0;K;1760.0;7716.0
22.0;M;1801.0;7716.0
26.0;M;1886.0;7716.0
48.0;M;1748.0;7716.0
64.0;M;1785.0;7716.0
40.0;K;1659.0;7716.0
41.0;M;1677.0;7717.0
54.0;M;1656.0;7717.0
43.0;M;1824.0;7717.0
30.0;M;1780.0;7717.0
39.0;K;1696.0;7717.0
27.0;K;1940.0;7718.0
53.0;K;1673.0;7718.0
22.0;M;1879.0;7718.0
50.0;M;1776.0;7718.0
41.0;K;1750.0;7719.0
43.0;M;1864.0;7720.0
40.0;M;1523.0;7720.0
48.0;K;1780.0;7720.0
;K;1754.0;7720.0
33.0;M;1792.0;7720.0
39.0;M;1691.0;7721.0
32.0;K;1884.0;7722.0
33.0;K;1873.0;7722.0
34.0;K;1879.0;7722.0
26.0;M;1774.0;7723.0
38.0;K;1821.0;7723.0
22.0;M;1847.0;7723.0
33.0;M;1698.0;7723.0
44.0;K;1730.0;7724.0
41.0;M;1669.0;7725.0
;M;1961.0;7725.0
42.0;K;1774.0;7725.0
58.0;M;1842.0;7725.0
36.0;M;1675.0;7725.0
50.0;M;1837.0;7726.0
;M;1724.0;7726.0
50.0;M;1712.0;7726.0
37.0;M;1660.0;7726.0
47.0;K;1739.0;7727.0
28.0;K;1771.0;7727.0
40.0;M;1773.0;7727.0
22.0;K;1848.0;7727.0
53.0;K;1863.0;7728.0
46.0;K;1714.0;7729.0
20.0;K;1821.0;7729.0
28.0;K;1802.0;7729.0
33.0;M;1814.0;7729.0
46.0;M;1746.0;7729.0
29.0;K;1852.0;7729.0
61.0;M;1752.0;7730.0
26.0;K;1523.0;7730.0
32.0;K;1665.0;7730.0
44.0;K;1734.0;7731.0
25.0;K;1887.0;7731.0
34.0;M;1752.0;7731.0
32.0;K;1815.0;7731.0
63.0;M;1701.0;7731.0
24.0;K;1801.0;7732.0
38.0;K;1817.0;7732.0
33.0;M;1666.0;7733.0
43.0;M;1805.0;7733.0
31.0;M;1668.0;7734.0
50.0;M;1800.0;7734.0
30.0;M;1723.0;7734.0
54.0;K;1810.0;7735.0
28.0;M;1620.0;7736.0
44.0;K;1696.0;7737.0
34.0;M;1763.0;7737.0
48.0;K;1840.0;7738.0
36.0;K;1793.0;7738.0
31.0;M;1699.0;7739.0
34.0;M;1833.0;7740.0
33.0;M;1840.0;7740.0
51.0;M;1762.0;7740.0
42.0;M;1639.0;7740.0
43.0;K;1795.0;7741.0
42.0;K;1695.0;7741.0
;M;1698.0;7741.0
52.0;K;1675.0;7741.0
26.0;K;1940.0;7742.0
52.0;K;1740.0;7742.0
49.0;K;1826.0;7742.0
53.0;M;1692.0;7742.0
48.0;M;1645.0;7743.0
39.0;M;1873.0;7743.0
41.0;K;1882.0;7744.0
37.0;M;1832.0;7744.0
48.0;K;1740.0;7744.0
23.0;K;1735.0;7744.0
58.0;M;1737.0;7744.0
28.0;M;1806.0;7744.0
24.0;M;1786.0;7745.0
50.0;M;1843.0;7745.0
52.0;M;1785.0;7745.0
48.0;K;1808.0;7746.0
37.0;M;1679.0;7747.0
36.0;M;1867.0;7747.0
53.0;M;1793.0;7747.0
22.0;M;1807.0;7748.0
36.0;M;1687.0;7748.0
34.0;M;1708.0;7748.0
29.0;M;1902.0;7748.0
45.0;K;1807.0;7748.0
29.0;M;1777.0;7748.0
34.0;K;1776.0;7748.0
37.0;M;1847.0;7748.0
50.0;M;1831.0;7749.0
50.0;K;1803.0;7749.0
44.0;M;1825.0;7750.0
42.0;M;1609.0;7751.0
48.0;M;1810.0;7751.0
21.0;K;1746.0;7751.0
38.0;K;1777.0;7751.0
32.0;M;1596.0;7751.0
24.0;K;1775.0;7752.0
22.0;K;1771.0;7755.0
48.0;M;1652.0;7755.0
25.0;M;1862.0;7756.0
38.0;K;1812.0;7757.0
36.0;K;1821.0;7757.0
37.0;K;1832.0;7758.0
29.0;M;1750.0;7759.0
28.0;K;1747.0;7761.0
43.0;M;1724.0;7761.0
44.0;K;1738.0;7762.0
65.0;M;1768.0;7762.0
26.0;M;1709.0;7762.0
19.0;K;1801.0;7762.0
23.0;M;1844.0;7762.0
57.0;M;1721.0;7762.0
47.0;M;1727.0;7763.0
29.0;M;1545.0;7763.0
45.0;M;1708.0;7764.0
44.0;M;1695.0;7764.0
33.0;K;1784.0;7764.0
48.0;M;1629.0;7764.0
40.0;M;1850.0;7764.0
58.0;M;1889.0;7764.0
35.0;M;1530.0;7764.0
23.0;M;1774.0;7765.0
;K;1777.0;7765.0
31.0;M;1477.0;7766.0
34.0;M;1814.0;7766.0
;M;1798.0;7766.0
36.0;M;1739.0;7766.0
56.0;M;1707.0;7766.0
27.0;M;1743.0;7766.0
51.0;K;1789.0;7767.0
44.0;M;1843.0;7767.0
24.0;K;1980.0;7767.0
46.0;M;1838.0;7767.0
40.0;M;1739.0;7768.0
49.0;K;1791.0;7768.0
51.0;K;1847.0;7769.0
55.0;M;1697.0;7770.0
37.0;M;1728.0;7770.0
50.0;M;1848.0;7770.0
54.0;M;1726.0;7770.0
33.0;M;1748.0;7771.0
37.0;K;1863.0;7771.0
43.0;M;1747.0;7771.0
38.0;M;1731.0;7771.0
46.0;K;1760.0;7772.0
42.0;M;1854.0;7772.0
40.0;M;1752.0;7772.0
33.0;M;1760.0;7772.0
58.0;M;1604.0;7772.0
27.0;M;1966.0;7773.0
58.0;M;1781.0;7773.0
52.0;M;1810.0;7773.0
29.0;K;1807.0;7774.0
39.0;M;1682.0;7774.0
31.0;M;1654.0;7775.0
27.0;K;1857.0;7775.0
19.0;M;1571.0;7775.0
38.0;M;1832.0;7775.0
58.0;M;1785.0;7775.0
24.0;M;1681.0;7775.0
41.0;K;1856.0;7776.0
35.0;M;1848.0;7776.0
43.0;M;1764.0;7777.0
40.0;K;1842.0;7777.0
39.0;K;1847.0;7778.0
26.0;M;1924.0;7778.0
50.0;M;1638.0;7778.0
31.0;M;1766.0;7778.0
50.0;M;1851.0;7779.0
43.0;M;1836.0;7779.0
33.0;M;1742.0;7781.0
34.0;K;1671.0;7782.0
44.0;M;1797.0;7783.0
33.0;M;1662.0;7783.0
51.0;K;1797.0;7784.0
27.0;M;1738.0;7784.0
25.0;K;1889.0;7784.0
31.0;M;1853.0;7785.0
63.0;M;1847.0;7785.0
38.0;M;1834.0;7785.0
33.0;K;1804.0;7786.0
26.0;K;1853.0;7786.0
30.0;M;1702.0;7786.0
37.0;M;1841.0;7786.0
38.0;K;1810.0;7786.0
43.0;K;1860.0;7786.0
31.0;K;1779.0;7786.0
39.0;M;1757.0;7788.0
32.0;M;1760.0;7788.0
49.0;M;1725.0;7789.0
24.0;M;1349.0;7789.0
41.0;M;1757.0;7789.0
43.0;K;1797.0;7789.0
43.0;M;1723.0;7789.0
;M;1621.0;7790.0
30.0;M;1805.0;7790.0
34.0;K;1782.0;7791.0
30.0;M;1766.0;7791.0
48.0;M;1577.0;7791.0
;M;1706.0;7792.0
23.0;M;1857.0;7792.0
45.0;M;1679.0;7792.0
63.0;M;1779.0;7792.0
38.0;M;1707.0;7792.0
46.0;M;1667.0;7793.0
39.0;M;1675.0;7794.0
34.0;K;1669.0;7794.0
54.0;M;2015.0;7794.0
36.0;M;1771.0;7794.0
31.0;M;1768.0;7795.0
31.0;K;1843.0;7795.0
34.0;M;1785.0;7795.0
26.0;K;1722.0;7796.0
37.0;M;1719.0;7796.0
44.0;M;1667.0;7796.0
32.0;M;1924.0;7797.0
23.0;K;1791.0;7797.0
38.0;K;1792.0;7797.0
44.0;M;1701.0;7797.0
46.0;M;1716.0;7797.0
31.0;M;1592.0;7798.0
37.0;K;1803.0;7798.0
29.0;K;1588.0;7798.0
41.0;K;1778.0;7798.0
41.0;M;1839.0;7798.0
28.0;M;1839.0;7798.0
25.0;M;1847.0;7798.0
38.0;M;1790.0;7799.0
25.0;M;1665.0;7799.0
26.0;K;1854.0;7799.0
43.0;M;1764.0;7799.0
32.0;K;1821.0;7799.0
43.0;M;1790.0;7800.0
23.0;M;1700.0;7800.0
36.0;M;1880.0;7801.0
40.0;M;1806.0;7801.0
26.0;M;1692.0;7801.0
64.0;M;1785.0;7802.0
42.0;M;1796.0;7802.0
20.0;K;1844.0;7802.0
38.0;M;1798.0;7802.0
36.0;M;1836.0;7802.0
36.0;K;1840.0;7803.0
;K;1870.0;7803.0
28.0;K;1718.0;7803.0
37.0;K;1739.0;7804.0
34.0;K;1842.0;7805.0
41.0;M;1657.0;7805.0
27.0;M;1837.0;7805.0
20.0;M;1717.0;7805.0
36.0;M;1862.0;7805.0
48.0;M;1812.0;7806.0
60.0;M;1694.0;7806.0
44.0;K;1843.0;7806.0
47.0;M;1766.0;7806.0
27.0;K;1889.0;7807.0
31.0;M;1790.0;7808.0
48.0;M;1920.0;7808.0
40.0;M;1742.0;7808.0
28.0;K;1804.0;7809.0
55.0;M;1710.0;7809.0
48.0;K;1842.0;7810.0
32.0;M;1851.0;7810.0
41.0;M;1849.0;7810.0
;M;1924.0;7810.0
33.0;M;1848.0;7810.0
52.0;M;1840.0;7810.0
31.0;K;1817.0;7811.0
49.0;K;1886.0;7811.0
34.0;M;1849.0;7811.0
;M;1850.0;7812.0
30.0;K;1751.0;7812.0
29.0;K;1690.0;7813.0
24.0;M;1800.0;7813.0
41.0;M;1772.0;7814.0
36.0;M;1790.0;7814.0
47.0;M;1786.0;7814.0
30.0;M;1857.0;7815.0
51.0;M;1890.0;7815.0
;K;1823.0;7815.0
38.0;M;1679.0;7816.0
44.0;M;1753.0;7816.0
28.0;M;1690.0;7816.0
49.0;K;1735.0;7816.0
48.0;M;1980.0;7816.0
45.0;M;1870.0;7816.0
49.0;M;1692.0;7816.0
49.0;K;1779.0;7818.0
28.0;K;1749.0;7818.0
25.0;K;1657.0;7820.0
39.0;M;1711.0;7820.0
35.0;K;1834.0;7820.0
26.0;K;1771.0;7821.0
61.0;M;1901.0;7821.0
23.0;K;1780.0;7821.0
44.0;M;1823.0;7822.0
35.0;K;1719.0;7822.0
33.0;M;1766.0;7822.0
41.0;M;1753.0;7823.0
28.0;M;1818.0;7823.0
;M;1767.0;7823.0
32.0;K;1823.0;7823.0
27.0;K;1818.0;7823.0
48.0;M;1619.0;7823.0
34.0;K;1812.0;7823.0
44.0;K;1822.0;7823.0
27.0;M;1679.0;7823.0
38.0;M;1682.0;7823.0
33.0;M;1759.0;7823.0
22.0;K;1800.0;7824.0
38.0;M;1743.0;7824.0
22.0;M;1610.0;7824.0
;K;1738.0;7825.0
24.0;M;1891.0;7825.0
38.0;M;1929.0;7825.0
21.0;M;1731.0;7826.0
55.0;K;1688.0;7826.0
26.0;M;1842.0;7826.0
28.0;K;1725.0;7826.0
34.0;M;1518.0;7826.0
41.0;K;1784.0;7827.0
24.0;K;1816.0;7827.0
32.0;M;1747.0;7828.0
46.0;K;1728.0;7828.0
54.0;M;1806.0;7828.0
44.0;K;1785.0;7828.0
35.0;K;1896.0;7829.0
30.0;M;1524.0;7829.0
44.0;M;1596.0;7830.0
29.0;M;1849.0;7830.0
22.0;K;1804.0;7830.0
30.0;K;1889.0;7831.0
38.0;K;1746.0;7831.0
34.0;K;1712.0;7831.0
45.0;M;1803.0;7832.0
44.0;M;1840.0;7832.0
22.0;K;1813.0;7832.0
46.0;K;1765.0;7832.0
48.0;M;1780.0;7832.0
46.0;M;1745.0;7833.0
41.0;K;1912.0;7834.0
47.0;M;1718.0;7834.0
39.0;M;1855.0;7834.0
26.0;M;1564.0;7834.0
;M;1752.0;7834.0
39.0;M;1910.0;7835.0
33.0;M;1678.0;7835.0
43.0;M;1640.0;7835.0
;K;1973.0;7835.0
29.0;M;1811.0;7835.0
41.0;M;1816.0;7836.0
46.0;M;1919.0;7837.0
28.0;M;1857.0;7838.0
46.0;M;1755.0;7838.0
41.0;K;1669.0;7838.0
30.0;K;1889.0;7839.0
33.0;K;1778.0;7839.0
30.0;K;1860.0;7839.0
39.0;K;1845.0;7839.0
38.0;M;1845.0;7839.0
40.0;M;1723.0;7839.0
43.0;M;1707.0;7840.0
30.0;M;1850.0;7841.0
51.0;M;1836.0;7841.0
33.0;K;1780.0;7841.0
27.0;M;1548.0;7841.0
34.0;M;1855.0;7842.0
53.0;M;1801.0;7842.0
40.0;M;1902.0;7842.0
39.0;K;1870.0;7842.0
38.0;M;1836.0;7842.0
43.0;K;1870.0;7843.0
56.0;M;1772.0;7843.0
37.0;M;1780.0;7843.0
49.0;M;1654.0;7843.0
30.0;K;1863.0;7844.0
40.0;M;1869.0;7845.0
46.0;K;1806.0;7845.0
34.0;M;1864.0;7845.0
61.0;M;1979.0;7846.0
51.0;M;1829.0;7846.0
42.0;K;1811.0;7846.0
19.0;M;1847.0;7847.0
21.0;M;1800.0;7847.0
24.0;M;1746.0;7847.0
53.0;M;1841.0;7847.0
38.0;K;1915.0;7847.0
37.0;K;1786.0;7848.0
50.0;K;1769.0;7848.0
24.0;K;1835.0;7848.0
54.0;M;1770.0;7849.0
28.0;M;1795.0;7850.0
44.0;M;1676.0;7850.0
33.0;K;1841.0;7850.0
40.0;K;1693.0;7852.0
24.0;K;1840.0;7852.0
45.0;M;1823.0;7853.0
29.0;M;1876.0;7853.0
21.0;M;1938.0;7854.0
;K;1805.0;7854.0
48.0;M;1606.0;7855.0
38.0;K;1743.0;7855.0
51.0;K;1785.0;7856.0
48.0;M;1824.0;7856.0
44.0;M;1724.0;7856.0
42.0;M;1825.0;7857.0
32.0;K;1849.0;7857.0
32.0;M;1773.0;7858.0
43.0;M;1628.0;7858.0
35.0;K;1749.0;7858.0
22.0;M;1889.0;7858.0
40.0;M;1745.0;7859.0
32.0;M;1855.0;7859.0
67.0;M;1808.0;7859.0
38.0;K;1910.0;7859.0
52.0;M;1819.0;7859.0
37.0;K;1714.0;7860.0
22.0;K;1819.0;7860.0
51.0;M;1871.0;7860.0
47.0;M;1895.0;7860.0
32.0;K;1805.0;7860.0
28.0;K;1858.0;7861.0
46.0;M;1743.0;7861.0
48.0;M;1856.0;7861.0
50.0;M;1670.0;7862.0
36.0;M;1812.0;7862.0
45.0;M;1598.0;7862.0
48.0;M;1751.0;7862.0
36.0;M;1999.0;7862.0
40.0;K;1833.0;7863.0
56.0;K;1726.0;7863.0
25.0;M;1686.0;7864.0
35.0;M;1767.0;7864.0
27.0;K;1892.0;7864.0
59.0;K;1832.0;7864.0
32.0;K;1872.0;7864.0
35.0;K;1871.0;7864.0
40.0;K;1831.0;7865.0
43.0;K;1851.0;7865.0
22.0;M;1847.0;7865.0
48.0;M;1636.0;7865.0
33.0;M;1895.0;7866.0
42.0;K;1862.0;7866.0
54.0;M;1747.0;7867.0
54.0;M;1693.0;7867.0
37.0;K;1632.0;7868.0
48.0;M;1709.0;7868.0
57.0;M;1834.0;7868.0
40.0;K;1831.0;7868.0
29.0;M;1819.0;7868.0
47.0;M;1827.0;7868.0
36.0;M;1758.0;7869.0
33.0;M;1897.0;7869.0
45.0;M;1855.0;7869.0
23.0;M;1848.0;7869.0
64.0;M;1772.0;7869.0
28.0;M;1821.0;7870.0
52.0;M;1766.0;7870.0
36.0;M;1833.0;7871.0
37.0;M;1741.0;7871.0
33.0;M;1685.0;7871.0
48.0;K;1770.0;7872.0
42.0;M;1690.0;7872.0
48.0;K;1701.0;7873.0
41.0;K;1850.0;7873.0
29.0;M;1959.0;7873.0
65.0;M;1797.0;7874.0
33.0;K;1861.0;7874.0
30.0;M;1876.0;7874.0
50.0;M;1766.0;7874.0
34.0;M;1718.0;7875.0
;K;1694.0;7875.0
35.0;K;1751.0;7875.0
37.0;K;1870.0;7875.0
49.0;M;1798.0;7876.0
35.0;M;1832.0;7876.0
33.0;M;1707.0;7877.0
35.0;M;1683.0;7877.0
29.0;M;1875.0;7877.0
32.0;K;1873.0;7877.0
49.0;K;1814.0;7878.0
43.0;M;1788.0;7878.0
37.0;K;1777.0;7878.0
39.0;M;1701.0;7878.0
41.0;K;1895.0;7878.0
51.0;M;1832.0;7878.0
29.0;K;1875.0;7878.0
44.0;K;1847.0;7878.0
35.0;K;1686.0;7879.0
40.0;M;1871.0;7880.0
49.0;M;1572.0;7880.0
41.0;K;1834.0;7881.0
43.0;K;1838.0;7881.0
40.0;K;;7881.0
32.0;M;1563.0;7882.0
40.0;M;1704.0;7882.0
29.0;K;1758.0;7883.0
33.0;K;1953.0;7884.0
44.0;K;1911.0;7884.0
42.0;K;1846.0;7884.0
34.0;K;1697.0;7884.0
19.0;M;1764.0;7884.0
47.0;M;1699.0;7885.0
51.0;K;1834.0;7885.0
38.0;M;1858.0;7885.0
40.0;K;1874.0;7886.0
31.0;M;1650.0;7887.0
47.0;M;1786.0;7888.0
63.0;M;1842.0;7888.0
67.0;M;1734.0;7888.0
27.0;K;1696.0;7888.0
52.0;M;1772.0;7888.0
26.0;M;1843.0;7889.0
51.0;M;1779.0;7889.0
24.0;M;1943.0;7889.0
40.0;M;1851.0;7890.0
50.0;K;1750.0;7890.0
60.0;K;1892.0;7891.0
33.0;M;1833.0;7892.0
44.0;M;1911.0;7892.0
42.0;M;1731.0;7893.0
26.0;M;1729.0;7893.0
48.0;M;1853.0;7894.0
55.0;M;1734.0;7894.0
36.0;M;1838.0;7894.0
66.0;M;1778.0;7894.0
39.0;K;1915.0;7895.0
30.0;K;1861.0;7895.0
;K;1847.0;7896.0
51.0;M;1823.0;7896.0
41.0;K;1862.0;7897.0
31.0;M;1770.0;7897.0
25.0;M;1704.0;7897.0
27.0;K;1878.0;7898.0
35.0;M;1850.0;7898.0
52.0;M;1810.0;7898.0
37.0;K;1700.0;7898.0
53.0;M;1769.0;7899.0
43.0;K;1900.0;7899.0
34.0;K;1850.0;7900.0
33.0;K;1839.0;7900.0
21.0;M;2016.0;7900.0
51.0;K;1875.0;7900.0
37.0;M;1826.0;7900.0
39.0;M;1902.0;7901.0
51.0;M;1803.0;7901.0
47.0;K;1799.0;7901.0
29.0;M;1934.0;7901.0
42.0;M;1751.0;7901.0
40.0;M;1690.0;7902.0
45.0;M;1846.0;7902.0
26.0;K;1795.0;7902.0
37.0;K;1784.0;7902.0
36.0;M;1784.0;7902.0
37.0;M;1910.0;7902.0
47.0;K;1837.0;7903.0
44.0;M;1743.0;7903.0
26.0;K;1692.0;7903.0
39.0;M;1711.0;7903.0
45.0;K;1847.0;7904.0
37.0;M;1838.0;7904.0
36.0;M;1669.0;7904.0
21.0;M;1810.0;7905.0
42.0;K;1889.0;7905.0
30.0;K;1955.0;7905.0
37.0;K;1802.0;7905.0
30.0;K;1871.0;7906.0
26.0;M;1597.0;7906.0
48.0;M;1848.0;7906.0
49.0;K;1726.0;7906.0
40.0;M;1806.0;7906.0
41.0;K;1825.0;7906.0
36.0;M;1645.0;7908.0
29.0;M;1698.0;7908.0
40.0;K;1741.0;7908.0
28.0;K;1889.0;7908.0
35.0;M;1711.0;7909.0
45.0;K;1776.0;7909.0
28.0;K;1725.0;7909.0
